alert_id,symbol,side,alert_timestamp_utc,alert_timestamp_et,entry_timestamp_utc,entry_timestamp_et,entry_price,stop,target1,target2,exit_timestamp_utc,exit_timestamp_et,exit_price,outcome,r_multiple,holding_seconds,mfe,mae,confidence,tape_acceleration_score,continuation_quality_score,participation_ratio,regime,reason_codes
PHASE1_00130,QQQ,BUY,2026-04-08T15:55:00-04:00,2026-04-08T11:55:00-04:00,2026-04-08T15:55:00-04:00,2026-04-08T11:55:00-04:00,604.91,604.31,608.1,609.92,2026-04-09T09:55:00-04:00,2026-04-09T05:55:00-04:00,604.31,STOP_HIT,-1.0,64800,1.76,0.79,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00131,QQQ,BUY,2026-04-09T15:20:00-04:00,2026-04-09T11:20:00-04:00,2026-04-09T15:20:00-04:00,2026-04-09T11:20:00-04:00,609.09,607.79,611.44,613.27,2026-04-10T09:30:00-04:00,2026-04-10T05:30:00-04:00,612.31,TARGET1_HIT,2.4769,65400,4.02,0.0,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00132,QQQ,BUY,2026-04-09T15:50:00-04:00,2026-04-09T11:50:00-04:00,2026-04-09T15:50:00-04:00,2026-04-09T11:50:00-04:00,610.01,608.97,612.64,614.47,2026-04-10T09:30:00-04:00,2026-04-10T05:30:00-04:00,612.31,TARGET1_HIT,2.2115,63600,3.1,0.12,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00133,QQQ,BUY,2026-04-10T14:15:00-04:00,2026-04-10T10:15:00-04:00,2026-04-10T14:15:00-04:00,2026-04-10T10:15:00-04:00,610.41,609.28,612.95,614.78,2026-04-13T09:30:00-04:00,2026-04-13T05:30:00-04:00,609.28,STOP_HIT,-1.0,242100,1.0701,1.3999,0.85,1.0,0.85,1.0,BULL,NEUTRAL
PHASE1_00134,QQQ,BUY,2026-04-10T15:10:00-04:00,2026-04-10T11:10:00-04:00,2026-04-10T15:10:00-04:00,2026-04-10T11:10:00-04:00,610.86,609.83,613.5,615.33,2026-04-13T09:30:00-04:00,2026-04-13T05:30:00-04:00,609.56,STOP_HIT,-1.2634,238800,0.625,1.845,0.85,1.0,0.85,1.0,BULL,NEUTRAL
PHASE1_00135,QQQ,BUY,2026-04-13T14:05:00-04:00,2026-04-13T10:05:00-04:00,2026-04-13T14:05:00-04:00,2026-04-13T10:05:00-04:00,614.31,612.93,616.61,618.46,2026-04-13T15:50:00-04:00,2026-04-13T11:50:00-04:00,616.9,TARGET1_HIT,1.8768,6300,2.78,0.5,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00136,QQQ,BUY,2026-04-13T14:45:00-04:00,2026-04-13T10:45:00-04:00,2026-04-13T14:45:00-04:00,2026-04-13T10:45:00-04:00,614.47,613.27,616.96,618.8,2026-04-13T15:50:00-04:00,2026-04-13T11:50:00-04:00,616.9,TARGET1_HIT,2.025,3900,2.6201,0.0,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00137,QQQ,BUY,2026-04-13T15:20:00-04:00,2026-04-13T11:20:00-04:00,2026-04-13T15:20:00-04:00,2026-04-13T11:20:00-04:00,615.15,613.83,617.52,619.37,2026-04-13T15:55:00-04:00,2026-04-13T11:55:00-04:00,617.32,TARGET1_HIT,1.6439,2100,2.81,0.0,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00138,QQQ,BUY,2026-04-14T15:50:00-04:00,2026-04-14T11:50:00-04:00,2026-04-14T15:50:00-04:00,2026-04-14T11:50:00-04:00,627.84,626.09,629.86,631.74,2026-04-15T09:35:00-04:00,2026-04-15T05:35:00-04:00,629.84,TARGET1_HIT,1.1429,63900,2.05,0.22,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00139,QQQ,BUY,2026-04-14T15:15:00-04:00,2026-04-14T11:15:00-04:00,2026-04-14T15:15:00-04:00,2026-04-14T11:15:00-04:00,627.44,626.21,629.97,631.86,2026-04-15T09:40:00-04:00,2026-04-15T05:40:00-04:00,628.35,TARGET1_HIT,0.74,66300,2.5601,0.0799,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00140,QQQ,BUY,2026-04-15T14:00:00-04:00,2026-04-15T10:00:00-04:00,2026-04-15T14:00:00-04:00,2026-04-15T10:00:00-04:00,633.07,631.97,635.77,637.67,2026-04-15T14:55:00-04:00,2026-04-15T10:55:00-04:00,635.81,TARGET1_HIT,2.4912,3300,3.0001,0.0,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00141,QQQ,BUY,2026-04-16T15:50:00-04:00,2026-04-16T11:50:00-04:00,2026-04-16T15:50:00-04:00,2026-04-16T11:50:00-04:00,640.26,638.7,642.54,644.47,2026-04-17T09:30:00-04:00,2026-04-17T05:30:00-04:00,645.1,TARGET1_HIT,3.0994,63600,6.01,0.17,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00142,QQQ,BUY,2026-04-17T15:40:00-04:00,2026-04-17T11:40:00-04:00,2026-04-17T15:40:00-04:00,2026-04-17T11:40:00-04:00,648.32,647.05,650.94,652.89,2026-04-20T09:30:00-04:00,2026-04-20T05:30:00-04:00,647.05,STOP_HIT,-1.0,237000,0.53,1.475,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00143,QQQ,BUY,2026-04-20T14:05:00-04:00,2026-04-20T10:05:00-04:00,2026-04-20T14:05:00-04:00,2026-04-20T10:05:00-04:00,645.92,644.77,648.65,650.59,2026-04-21T09:30:00-04:00,2026-04-21T05:30:00-04:00,647.22,TARGET1_HIT,1.1169,69900,3.165,0.305,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00144,QQQ,BUY,2026-04-20T14:45:00-04:00,2026-04-20T10:45:00-04:00,2026-04-20T14:45:00-04:00,2026-04-20T10:45:00-04:00,646.3,644.95,648.83,650.77,2026-04-21T09:30:00-04:00,2026-04-21T05:30:00-04:00,647.22,TARGET1_HIT,0.6778,67500,2.79,0.38,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00145,QQQ,BUY,2026-04-21T15:05:00-04:00,2026-04-21T11:05:00-04:00,2026-04-21T15:05:00-04:00,2026-04-21T11:05:00-04:00,646.69,645.21,649.09,651.03,2026-04-21T15:40:00-04:00,2026-04-21T11:40:00-04:00,645.21,STOP_HIT,-1.0,2100,1.14,4.48,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00146,QQQ,BUY,2026-04-21T15:35:00-04:00,2026-04-21T11:35:00-04:00,2026-04-21T15:35:00-04:00,2026-04-21T11:35:00-04:00,647.34,644.71,648.59,650.53,2026-04-21T15:40:00-04:00,2026-04-21T11:40:00-04:00,644.71,STOP_HIT,-1.0,300,0.0,5.13,0.85,1.0,0.85,1.0,BULL,NEUTRAL
PHASE1_00147,QQQ,BUY,2026-04-22T15:15:00-04:00,2026-04-22T11:15:00-04:00,2026-04-22T15:15:00-04:00,2026-04-22T11:15:00-04:00,653.83,652.71,656.64,658.6,2026-04-23T09:30:00-04:00,2026-04-23T05:30:00-04:00,652.71,STOP_HIT,-1.0,65700,1.5,1.52,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00148,QQQ,BUY,2026-04-22T15:45:00-04:00,2026-04-22T11:45:00-04:00,2026-04-22T15:45:00-04:00,2026-04-22T11:45:00-04:00,654.42,653.07,656.99,658.96,2026-04-23T09:30:00-04:00,2026-04-23T05:30:00-04:00,653.07,STOP_HIT,-1.0,63900,0.91,2.11,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00149,QQQ,BUY,2026-04-24T15:00:00-04:00,2026-04-24T11:00:00-04:00,2026-04-24T15:00:00-04:00,2026-04-24T11:00:00-04:00,663.27,661.85,665.83,667.82,2026-04-24T15:55:00-04:00,2026-04-24T11:55:00-04:00,664.11,TIMEOUT,0.5915,3300,1.11,0.07,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00150,QQQ,BUY,2026-04-24T15:30:00-04:00,2026-04-24T11:30:00-04:00,2026-04-24T15:30:00-04:00,2026-04-24T11:30:00-04:00,663.62,662.03,666.01,668.0,2026-04-24T15:55:00-04:00,2026-04-24T11:55:00-04:00,664.11,TIMEOUT,0.3082,1500,0.62,0.42,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00151,SPY,BUY,2026-04-01T15:30:00-04:00,2026-04-01T11:30:00-04:00,2026-04-01T15:30:00-04:00,2026-04-01T11:30:00-04:00,656.1,654.45,658.38,660.35,2026-04-02T09:30:00-04:00,2026-04-02T05:30:00-04:00,646.42,STOP_HIT,-5.8667,64800,0.65,9.81,0.65,1.0,0.65,1.0,BEAR,NEUTRAL
PHASE1_00152,SPY,SELL,2026-04-02T14:25:00-04:00,2026-04-02T10:25:00-04:00,2026-04-02T14:25:00-04:00,2026-04-02T10:25:00-04:00,653.66,655.08,651.16,649.2,2026-04-02T15:10:00-04:00,2026-04-02T11:10:00-04:00,655.08,STOP_HIT,-1.0,2700,0.27,1.61,0.85,1.0,0.85,1.0,BEAR,NEUTRAL
PHASE1_00153,SPY,BUY,2026-04-02T15:05:00-04:00,2026-04-02T11:05:00-04:00,2026-04-02T15:05:00-04:00,2026-04-02T11:05:00-04:00,654.53,653.26,657.19,659.15,2026-04-06T09:30:00-04:00,2026-04-06T05:30:00-04:00,657.37,TARGET1_HIT,2.2362,325500,2.89,0.44,0.69,1.0,0.69,1.0,BEAR,NEUTRAL
PHASE1_00154,SPY,BUY,2026-04-02T15:40:00-04:00,2026-04-02T11:40:00-04:00,2026-04-02T15:40:00-04:00,2026-04-02T11:40:00-04:00,654.75,652.82,656.74,658.71,2026-04-06T09:30:00-04:00,2026-04-06T05:30:00-04:00,657.37,TARGET1_HIT,1.3575,323400,2.67,0.57,0.69,1.0,0.69,1.0,BEAR,NEUTRAL
PHASE1_00155,SPY,SELL,2026-04-06T14:00:00-04:00,2026-04-06T10:00:00-04:00,2026-04-06T14:00:00-04:00,2026-04-06T10:00:00-04:00,656.5,657.44,653.97,652.0,2026-04-06T14:10:00-04:00,2026-04-06T10:10:00-04:00,657.44,STOP_HIT,-1.0,600,0.1999,1.37,0.89,1.0,0.89,1.0,CHOP,NEUTRAL
PHASE1_00156,SPY,SELL,2026-04-07T14:40:00-04:00,2026-04-07T10:40:00-04:00,2026-04-07T14:40:00-04:00,2026-04-07T10:40:00-04:00,655.96,657.06,653.13,651.16,2026-04-07T15:15:00-04:00,2026-04-07T11:15:00-04:00,657.06,STOP_HIT,-1.0,2100,2.5479,1.61,0.85,1.0,0.85,1.0,BEAR,NEUTRAL
PHASE1_00157,SPY,BUY,2026-04-07T15:30:00-04:00,2026-04-07T11:30:00-04:00,2026-04-07T15:30:00-04:00,2026-04-07T11:30:00-04:00,656.65,654.87,658.81,660.78,2026-04-07T15:45:00-04:00,2026-04-07T11:45:00-04:00,657.72,TARGET1_HIT,0.6011,900,2.55,0.76,0.69,1.0,0.69,1.0,BEAR,NEUTRAL
PHASE1_00158,SPY,BUY,2026-04-08T15:50:00-04:00,2026-04-08T11:50:00-04:00,2026-04-08T15:50:00-04:00,2026-04-08T11:50:00-04:00,674.97,673.69,677.74,679.77,2026-04-09T11:30:00-04:00,2026-04-09T07:30:00-04:00,677.37,TARGET1_HIT,1.875,70800,3.1,1.2,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00159,SPY,BUY,2026-04-09T15:30:00-04:00,2026-04-09T11:30:00-04:00,2026-04-09T15:30:00-04:00,2026-04-09T11:30:00-04:00,679.91,678.64,682.72,684.76,2026-04-10T12:40:00-04:00,2026-04-10T08:40:00-04:00,678.64,STOP_HIT,-1.0,76200,2.1201,1.41,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00160,SPY,BUY,2026-04-10T14:15:00-04:00,2026-04-10T10:15:00-04:00,2026-04-10T14:15:00-04:00,2026-04-10T10:15:00-04:00,679.16,677.86,681.94,683.98,2026-04-13T09:30:00-04:00,2026-04-13T05:30:00-04:00,677.41,STOP_HIT,-1.3462,242100,0.83,2.17,0.85,1.0,0.85,1.0,BULL,NEUTRAL
PHASE1_00161,SPY,BUY,2026-04-13T14:05:00-04:00,2026-04-13T10:05:00-04:00,2026-04-13T14:05:00-04:00,2026-04-13T10:05:00-04:00,682.38,680.86,684.95,687.0,2026-04-13T15:50:00-04:00,2026-04-13T11:50:00-04:00,685.66,TARGET1_HIT,2.1579,6300,3.51,0.17,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00162,SPY,BUY,2026-04-13T14:35:00-04:00,2026-04-13T10:35:00-04:00,2026-04-13T14:35:00-04:00,2026-04-13T10:35:00-04:00,682.52,680.98,685.07,687.12,2026-04-13T15:50:00-04:00,2026-04-13T11:50:00-04:00,685.66,TARGET1_HIT,2.039,4500,3.37,0.0,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00163,SPY,BUY,2026-04-13T15:10:00-04:00,2026-04-13T11:10:00-04:00,2026-04-13T15:10:00-04:00,2026-04-13T11:10:00-04:00,683.27,681.55,685.64,687.69,2026-04-13T15:50:00-04:00,2026-04-13T11:50:00-04:00,685.66,TARGET1_HIT,1.3895,2400,2.62,0.1311,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00164,SPY,BUY,2026-04-14T15:50:00-04:00,2026-04-14T11:50:00-04:00,2026-04-14T15:50:00-04:00,2026-04-14T11:50:00-04:00,694.05,691.87,696.03,698.11,2026-04-15T09:35:00-04:00,2026-04-15T05:35:00-04:00,696.28,TARGET1_HIT,1.0229,63900,2.26,0.51,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00165,SPY,BUY,2026-04-14T15:20:00-04:00,2026-04-14T11:20:00-04:00,2026-04-14T15:20:00-04:00,2026-04-14T11:20:00-04:00,693.67,692.4,696.57,698.65,2026-04-15T10:20:00-04:00,2026-04-15T06:20:00-04:00,696.63,TARGET1_HIT,2.3307,68400,3.25,0.26,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00166,SPY,BUY,2026-04-15T14:00:00-04:00,2026-04-15T10:00:00-04:00,2026-04-15T14:00:00-04:00,2026-04-15T10:00:00-04:00,697.49,696.33,700.52,702.62,2026-04-16T09:30:00-04:00,2026-04-16T05:30:00-04:00,701.05,TARGET1_HIT,3.069,70200,3.81,0.0,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00167,SPY,BUY,2026-04-15T14:40:00-04:00,2026-04-15T10:40:00-04:00,2026-04-15T14:40:00-04:00,2026-04-15T10:40:00-04:00,699.0,697.2,701.39,703.49,2026-04-16T11:10:00-04:00,2026-04-16T07:10:00-04:00,701.42,TARGET1_HIT,1.3444,73800,2.46,0.47,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00168,SPY,BUY,2026-04-15T15:10:00-04:00,2026-04-15T11:10:00-04:00,2026-04-15T15:10:00-04:00,2026-04-15T11:10:00-04:00,699.86,697.79,701.99,704.09,2026-04-16T11:15:00-04:00,2026-04-16T07:15:00-04:00,701.35,TARGET1_HIT,0.724,72300,2.175,1.325,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00169,SPY,BUY,2026-04-15T15:45:00-04:00,2026-04-15T11:45:00-04:00,2026-04-15T15:45:00-04:00,2026-04-15T11:45:00-04:00,699.51,697.87,702.07,704.17,2026-04-16T11:35:00-04:00,2026-04-16T07:35:00-04:00,701.68,TARGET1_HIT,1.3232,71400,2.85,0.98,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00170,SPY,BUY,2026-04-16T15:00:00-04:00,2026-04-16T11:00:00-04:00,2026-04-16T15:00:00-04:00,2026-04-16T11:00:00-04:00,700.71,699.3,703.5,705.61,2026-04-17T09:30:00-04:00,2026-04-17T05:30:00-04:00,706.98,TARGET1_HIT,4.4463,66600,6.43,0.11,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00171,SPY,BUY,2026-04-16T15:35:00-04:00,2026-04-16T11:35:00-04:00,2026-04-16T15:35:00-04:00,2026-04-16T11:35:00-04:00,701.13,699.72,703.93,706.03,2026-04-17T09:30:00-04:00,2026-04-17T05:30:00-04:00,706.98,TARGET1_HIT,4.1484,64500,6.01,0.0,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00172,SPY,BUY,2026-04-17T15:40:00-04:00,2026-04-17T11:40:00-04:00,2026-04-17T15:40:00-04:00,2026-04-17T11:40:00-04:00,710.03,708.6,712.86,714.99,2026-04-20T09:30:00-04:00,2026-04-20T05:30:00-04:00,708.6,STOP_HIT,-1.0,237000,0.37,1.66,0.85,1.0,0.85,1.0,BULL,NEUTRAL
PHASE1_00173,SPY,BUY,2026-04-20T14:20:00-04:00,2026-04-20T10:20:00-04:00,2026-04-20T14:20:00-04:00,2026-04-20T10:20:00-04:00,708.42,706.89,711.14,713.27,2026-04-21T10:05:00-04:00,2026-04-21T06:05:00-04:00,711.03,TARGET1_HIT,1.7082,71100,2.7613,0.8187,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00174,SPY,BUY,2026-04-21T15:05:00-04:00,2026-04-21T11:05:00-04:00,2026-04-21T15:05:00-04:00,2026-04-21T11:05:00-04:00,706.67,704.99,709.23,711.35,2026-04-21T15:40:00-04:00,2026-04-21T11:40:00-04:00,704.99,STOP_HIT,-1.0,2100,1.2,4.03,0.85,1.0,0.85,1.0,BULL,NEUTRAL
PHASE1_00175,SPY,BUY,2026-04-21T15:35:00-04:00,2026-04-21T11:35:00-04:00,2026-04-21T15:35:00-04:00,2026-04-21T11:35:00-04:00,707.31,704.57,708.81,710.93,2026-04-21T15:40:00-04:00,2026-04-21T11:40:00-04:00,704.57,STOP_HIT,-1.0,300,0.0,4.67,0.85,1.0,0.85,1.0,BULL,NEUTRAL
PHASE1_00176,SPY,BUY,2026-04-22T15:50:00-04:00,2026-04-22T11:50:00-04:00,2026-04-22T15:50:00-04:00,2026-04-22T11:50:00-04:00,710.71,709.34,713.61,715.74,2026-04-23T09:30:00-04:00,2026-04-23T05:30:00-04:00,709.34,STOP_HIT,-1.0,63600,0.74,1.4901,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00177,SPY,BUY,2026-04-22T15:20:00-04:00,2026-04-22T11:20:00-04:00,2026-04-22T15:20:00-04:00,2026-04-22T11:20:00-04:00,710.37,708.62,712.88,715.01,2026-04-23T13:05:00-04:00,2026-04-23T09:05:00-04:00,708.62,STOP_HIT,-1.0,78300,1.9898,2.51,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00178,SPY,BUY,2026-04-24T14:55:00-04:00,2026-04-24T10:55:00-04:00,2026-04-24T14:55:00-04:00,2026-04-24T10:55:00-04:00,713.35,711.82,716.1,718.24,2026-04-24T15:55:00-04:00,2026-04-24T11:55:00-04:00,714.09,TIMEOUT,0.4837,3600,1.12,0.0,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00179,SPY,BUY,2026-04-24T15:25:00-04:00,2026-04-24T11:25:00-04:00,2026-04-24T15:25:00-04:00,2026-04-24T11:25:00-04:00,713.81,712.03,716.31,718.45,2026-04-24T15:55:00-04:00,2026-04-24T11:55:00-04:00,714.09,TIMEOUT,0.1573,1800,0.62,0.37,0.93,1.0,0.93,1.0,BULL,NEUTRAL
PHASE1_00180,TSLA,SELL,2026-04-07T14:40:00-04:00,2026-04-07T10:40:00-04:00,2026-04-07T14:40:00-04:00,2026-04-07T10:40:00-04:00,342.05,342.39,339.77,338.75,2026-04-07T14:55:00-04:00,2026-04-07T10:55:00-04:00,340.37,TARGET1_HIT,4.8962,900,2.865,0.0,0.89,1.0,0.89,1.0,BEAR,NEUTRAL
PHASE1_00181,TSLA,SELL,2026-04-08T14:15:00-04:00,2026-04-08T10:15:00-04:00,2026-04-08T14:15:00-04:00,2026-04-08T10:15:00-04:00,347.57,347.92,343.76,342.72,2026-04-08T14:25:00-04:00,2026-04-08T10:25:00-04:00,343.62,TARGET1_HIT,11.3774,600,4.0198,0.0,0.89,1.0,0.89,1.0,BEAR,NEUTRAL
PHASE1_00182,TSLA,SELL,2026-04-09T14:25:00-04:00,2026-04-09T10:25:00-04:00,2026-04-09T14:25:00-04:00,2026-04-09T10:25:00-04:00,345.74,346.55,344.41,343.34,2026-04-09T15:00:00-04:00,2026-04-09T11:00:00-04:00,346.55,STOP_HIT,-1.0,2100,0.9699,0.8401,0.85,1.0,0.85,1.0,BEAR,NEUTRAL
PHASE1_00183,TSLA,SELL,2026-04-13T14:15:00-04:00,2026-04-13T10:15:00-04:00,2026-04-13T14:15:00-04:00,2026-04-13T10:15:00-04:00,352.83,353.18,350.83,349.77,2026-04-13T15:05:00-04:00,2026-04-13T11:05:00-04:00,351.21,TARGET1_HIT,4.5918,3000,2.01,0.0,0.85,1.0,0.85,1.0,BEAR,NEUTRAL
PHASE1_00184,TSLA,SELL,2026-04-13T15:00:00-04:00,2026-04-13T11:00:00-04:00,2026-04-13T15:00:00-04:00,2026-04-13T11:00:00-04:00,351.73,352.15,350.05,348.99,2026-04-13T15:30:00-04:00,2026-04-13T11:30:00-04:00,352.15,STOP_HIT,-1.0,1800,1.4699,0.59,0.89,1.0,0.89,1.0,BEAR,NEUTRAL
PHASE1_00185,TSLA,SELL,2026-04-14T14:00:00-04:00,2026-04-14T10:00:00-04:00,2026-04-14T14:00:00-04:00,2026-04-14T10:00:00-04:00,364.71,365.07,362.84,361.75,2026-04-14T14:20:00-04:00,2026-04-14T10:20:00-04:00,362.74,TARGET1_HIT,5.4162,1200,2.1503,0.0,0.85,1.0,0.85,1.0,BEAR,NEUTRAL
PHASE1_00186,TSLA,BUY,2026-04-15T14:25:00-04:00,2026-04-15T10:25:00-04:00,2026-04-15T14:25:00-04:00,2026-04-15T10:25:00-04:00,389.58,389.19,391.81,393.25,2026-04-15T14:35:00-04:00,2026-04-15T10:35:00-04:00,389.19,STOP_HIT,-1.0,600,0.8,0.58,0.89,1.0,0.89,1.0,CHOP,NEUTRAL
PHASE1_00187,TSLA,BUY,2026-04-15T15:05:00-04:00,2026-04-15T11:05:00-04:00,2026-04-15T15:05:00-04:00,2026-04-15T11:05:00-04:00,391.82,391.31,393.48,394.71,2026-04-15T15:10:00-04:00,2026-04-15T11:10:00-04:00,391.31,STOP_HIT,-1.0,300,0.345,0.965,0.89,1.0,0.89,1.0,CHOP,NEUTRAL
PHASE1_00188,TSLA,BUY,2026-04-15T15:35:00-04:00,2026-04-15T11:35:00-04:00,2026-04-15T15:35:00-04:00,2026-04-15T11:35:00-04:00,392.91,392.51,394.7,395.88,2026-04-15T15:50:00-04:00,2026-04-15T11:50:00-04:00,392.51,STOP_HIT,-1.0,900,1.7438,0.8262,0.89,1.0,0.89,1.0,CHOP,NEUTRAL
PHASE1_00189,TSLA,SELL,2026-04-16T15:25:00-04:00,2026-04-16T11:25:00-04:00,2026-04-16T15:25:00-04:00,2026-04-16T11:25:00-04:00,387.68,388.3,385.98,384.81,2026-04-16T15:35:00-04:00,2026-04-16T11:35:00-04:00,388.3,STOP_HIT,-1.0,600,0.48,1.3699,0.69,1.0,0.69,1.0,BULL,NEUTRAL
PHASE1_00190,TSLA,BUY,2026-04-20T14:05:00-04:00,2026-04-20T10:05:00-04:00,2026-04-20T14:05:00-04:00,2026-04-20T10:05:00-04:00,392.6,391.98,394.34,395.52,2026-04-20T14:35:00-04:00,2026-04-20T10:35:00-04:00,391.98,STOP_HIT,-1.0,1800,0.75,0.92,0.85,1.0,0.85,1.0,BULL,NEUTRAL
PHASE1_00191,TSLA,BUY,2026-04-20T15:35:00-04:00,2026-04-20T11:35:00-04:00,2026-04-20T15:35:00-04:00,2026-04-20T11:35:00-04:00,392.71,392.32,394.81,395.99,2026-04-21T09:30:00-04:00,2026-04-21T05:30:00-04:00,392.32,STOP_HIT,-1.0,64500,0.8,3.63,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00192,TSLA,BUY,2026-04-21T14:10:00-04:00,2026-04-21T10:10:00-04:00,2026-04-21T14:10:00-04:00,2026-04-21T10:10:00-04:00,389.0,388.5,390.92,392.14,2026-04-21T14:15:00-04:00,2026-04-21T10:15:00-04:00,388.5,STOP_HIT,-1.0,300,1.1138,0.6599,0.85,1.0,0.85,1.0,BULL,NEUTRAL
PHASE1_00193,TSLA,SELL,2026-04-22T14:00:00-04:00,2026-04-22T10:00:00-04:00,2026-04-22T14:00:00-04:00,2026-04-22T10:00:00-04:00,389.03,389.7,387.65,386.48,2026-04-22T15:00:00-04:00,2026-04-22T11:00:00-04:00,387.75,TARGET1_HIT,1.903,3600,1.63,0.55,0.69,1.0,0.69,1.0,CHOP,NEUTRAL
PHASE1_00194,TSLA,BUY,2026-04-24T14:20:00-04:00,2026-04-24T10:20:00-04:00,2026-04-24T14:20:00-04:00,2026-04-24T10:20:00-04:00,376.08,375.29,377.54,378.67,2026-04-24T14:25:00-04:00,2026-04-24T10:25:00-04:00,375.29,STOP_HIT,-1.0,300,0.215,0.975,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00195,TSLA,BUY,2026-04-24T15:10:00-04:00,2026-04-24T11:10:00-04:00,2026-04-24T15:10:00-04:00,2026-04-24T11:10:00-04:00,376.44,375.43,377.68,378.81,2026-04-24T15:40:00-04:00,2026-04-24T11:40:00-04:00,377.24,TARGET1_HIT,0.7924,1800,1.3144,0.21,0.89,1.0,0.89,1.0,BULL,NEUTRAL
PHASE1_00196,TSLA,BUY,2026-04-24T15:50:00-04:00,2026-04-24T11:50:00-04:00,2026-04-24T15:50:00-04:00,2026-04-24T11:50:00-04:00,376.88,376.5,379.1,380.23,2026-04-24T15:55:00-04:00,2026-04-24T11:55:00-04:00,376.5,STOP_HIT,-1.0,300,0.823,0.72,0.93,1.0,0.93,1.0,BULL,NEUTRAL
